index.html:314 The specified value "age here" cannot be parsed, or is out of range.
index.html:238 
puck.js:392 <BLE> Device Name:       MDBT42Q 4b36
puck.js:392 <BLE> Device ID:         CHWSONW8maek+6VJLjqs8A==
puck.js:392 <BLE> Connected
index.html:227 Received:  >
index.html:228 SyntaxError: Unexpected token > in JSON at position 0
    at JSON.parse (<anonymous>)
    at onLine (index.html:216)
    at Object.ondata (index.html:253)
    at Object.emit (puck.js:131)
    at BluetoothRemoteGATTCharacteristic.<anonymous> (puck.js:262)
index.html:217 Received JSON:  {t: "26.47", p: "-1.47"}
index.html:217 Received JSON:  {t: "26.48", p: "-1.73"}
index.html:217 Received JSON:  {t: "26.48", p: "-1.46"}
index.html:217 Received JSON:  {t: "26.49", p: "-1.18"}
index.html:217 Received JSON:  {t: "26.50", p: "-1.17"}
index.html:217 Received JSON:  {t: "26.50", p: "-1.17"}
index.html:217 Received JSON:  {t: "26.51", p: "-0.62"}
index.html:217 Received JSON:  {t: "26.52", p: "-1.16"}
index.html:217 Received JSON:  {t: "26.53", p: "-0.33"}
index.html:217 Received JSON:  {t: "26.53", p: "-1.14"}
index.html:217 Received JSON:  {t: "26.54", p: "-0.87"}
index.html:217 Received JSON:  {t: "26.55", p: "-0.86"}
index.html:217 Received JSON:  {t: "26.55", p: "-0.04"}
index.html:217 Received JSON:  {t: "26.55", p: "-0.31"}
index.html:217 Received JSON:  {t: "26.57", p: "0.24"}
index.html:217 Received JSON:  {t: "26.57", p: "-0.57"}
index.html:217 Received JSON:  {t: "26.58", p: "0.24"}
index.html:217 Received JSON:  {t: "26.59", p: "0.26"}
index.html:217 Received JSON:  {t: "26.59", p: "0.26"}
index.html:217 Received JSON:  {t: "26.60", p: "0.81"}
index.html:217 Received JSON:  {t: "26.61", p: "0.82"}
index.html:217 Received JSON:  {t: "26.61", p: "0.82"}
index.html:217 Received JSON:  {t: "26.62", p: "2.18"}
index.html:217 Received JSON:  {t: "26.63", p: "3.27"}
index.html:217 Received JSON:  {t: "26.63", p: "2.73"}
index.html:217 Received JSON:  {t: "26.63", p: "2.73"}
index.html:217 Received JSON:  {t: "26.64", p: "2.74"}
index.html:217 Received JSON:  {t: "26.65", p: "2.74"}
index.html:217 Received JSON:  {t: "26.66", p: "2.48"}
index.html:217 Received JSON:  {t: "26.66", p: "2.76"}
index.html:217 Received JSON:  {t: "26.67", p: "2.49"}
index.html:217 Received JSON:  {t: "26.67", p: "2.22"}
index.html:217 Received JSON:  {t: "26.68", p: "1.97"}
index.html:217 Received JSON:  {t: "26.69", p: "2.24"}
index.html:217 Received JSON:  {t: "26.69", p: "2.24"}
index.html:217 Received JSON:  {t: "26.69", p: "2.24"}
index.html:217 Received JSON:  {t: "26.71", p: "1.99"}
index.html:217 Received JSON:  {t: "26.71", p: "1.99"}
index.html:217 Received JSON:  {t: "26.72", p: "1.73"}
index.html:217 Received JSON:  {t: "26.73", p: "1.47"}
index.html:217 Received JSON:  {t: "26.73", p: "2.01"}
index.html:191 MAX:
index.html:192 2.5272832520181834
index.html:217 Received JSON:  {t: "26.74", p: "1.74"}
index.html:217 Received JSON:  {t: "26.74", p: "1.21"}
index.html:217 Received JSON:  {t: "26.75", p: "1.49"}
index.html:217 Received JSON:  {t: "26.76", p: "2.03"}
index.html:217 Received JSON:  {t: "26.76", p: "1.77"}
index.html:217 Received JSON:  {t: "26.77", p: "1.78"}
index.html:217 Received JSON:  {t: "26.78", p: "1.24"}
index.html:217 Received JSON:  {t: "26.78", p: "1.24"}
index.html:217 Received JSON:  {t: "26.79", p: "0.71"}
index.html:217 Received JSON:  {t: "26.80", p: "-0.90"}
index.html:217 Received JSON:  {t: "26.80", p: "-2.26"}
index.html:217 Received JSON:  {t: "26.81", p: "-2.52"}
index.html:217 Received JSON:  {t: "26.81", p: "-2.79"}
index.html:217 Received JSON:  {t: "26.82", p: "-3.05"}
index.html:217 Received JSON:  {t: "26.83", p: "-2.50"}
index.html:217 Received JSON:  {t: "26.84", p: "-2.50"}
index.html:217 Received JSON:  {t: "26.85", p: "-2.21"}
index.html:217 Received JSON:  {t: "26.85", p: "-1.40"}
index.html:217 Received JSON:  {t: "26.85", p: "-1.67"}
index.html:217 Received JSON:  {t: "26.86", p: "-1.12"}
index.html:217 Received JSON:  {t: "26.87", p: "-2.20"}
index.html:217 Received JSON:  {t: "26.88", p: "-1.64"}
index.html:217 Received JSON:  {t: "26.88", p: "-2.18"}
index.html:217 Received JSON:  {t: "26.88", p: "-1.64"}
index.html:217 Received JSON:  {t: "26.89", p: "-0.82"}
index.html:217 Received JSON:  {t: "26.89", p: "-1.09"}
index.html:217 Received JSON:  {t: "26.91", p: "-0.81"}
index.html:217 Received JSON:  {t: "26.91", p: "-0.81"}
index.html:217 Received JSON:  {t: "26.92", p: "-1.07"}
